ipcc_code,description,emissions_GgCO2e,CO2_GgCO2e,CH4_GgCO2e,N2O_GgCO2e,HFC_GgCO2e,notes,sector_group,in_S,f_frac_central,f_frac_low,f_frac_high,e_frac_central,e_frac_low,e_frac_high,scope_note,S_F_E_central,S_E_only_central,S_F_only_central,S_only_central,F_only_central,F_E_only_central,E_only_central,uncovered_central,S_F_E_low,S_E_only_low,S_F_only_low,S_only_low,F_only_low,F_E_only_low,E_only_low,uncovered_low,S_F_E_high,S_E_only_high,S_F_only_high,S_only_high,F_only_high,F_E_only_high,E_only_high,uncovered_high,year,scenario,S_F_E_computed,S_E_only_computed,S_F_only_computed,S_only_computed,F_only_computed,F_E_only_computed,E_only_computed,uncovered_computed
1A4a,Comercial e institucional,88.3784985693,84.69,0.2,0.04,0.0,3.13 PJ; GLP + NG + lena,commercial,True,0.8,0.7,0.9,0.0,0.0,0.0,1A4a: S(all); F(LPG+other ~80%); E=0,0.0,0.0,67.944,16.985999999999997,0.0,0.0,0.0,0.0,0.0,0.0,59.451,25.479000000000006,0.0,0.0,0.0,0.0,0.0,0.0,76.43700000000001,8.492999999999999,0.0,0.0,0.0,0.0,2025,central,0.0,0.0,70.70279885544001,17.67569971386,0.0,0.0,0.0,0.0
1A4a,Comercial e institucional,81.5834191293,84.69,0.2,0.04,0.0,3.13 PJ; GLP + NG + lena,commercial,True,0.8,0.7,0.9,0.0,0.0,0.0,1A4a: S(all); F(LPG+other ~80%); E=0,0.0,0.0,67.944,16.985999999999997,0.0,0.0,0.0,0.0,0.0,0.0,59.451,25.479000000000006,0.0,0.0,0.0,0.0,0.0,0.0,76.43700000000001,8.492999999999999,0.0,0.0,0.0,0.0,2025,low,0.0,0.0,57.108393390509995,24.475025738790002,0.0,0.0,0.0,0.0
1A4a,Comercial e institucional,91.9309633488,84.69,0.2,0.04,0.0,3.13 PJ; GLP + NG + lena,commercial,True,0.8,0.7,0.9,0.0,0.0,0.0,1A4a: S(all); F(LPG+other ~80%); E=0,0.0,0.0,67.944,16.985999999999997,0.0,0.0,0.0,0.0,0.0,0.0,59.451,25.479000000000006,0.0,0.0,0.0,0.0,0.0,0.0,76.43700000000001,8.492999999999999,0.0,0.0,0.0,0.0,2025,high,0.0,0.0,82.73786701392001,9.193096334879998,0.0,0.0,0.0,0.0
1A4a,Comercial e institucional,89.26228355499302,84.69,0.2,0.04,0.0,3.13 PJ; GLP + NG + lena,commercial,True,0.8,0.7,0.9,0.0,0.0,0.0,1A4a: S(all); F(LPG+other ~80%); E=0,0.0,0.0,67.944,16.985999999999997,0.0,0.0,0.0,0.0,0.0,0.0,59.451,25.479000000000006,0.0,0.0,0.0,0.0,0.0,0.0,76.43700000000001,8.492999999999999,0.0,0.0,0.0,0.0,2026,central,0.0,0.0,71.40982684399442,17.8524567109986,0.0,0.0,0.0,0.0
1A4a,Comercial e institucional,80.767584938007,84.69,0.2,0.04,0.0,3.13 PJ; GLP + NG + lena,commercial,True,0.8,0.7,0.9,0.0,0.0,0.0,1A4a: S(all); F(LPG+other ~80%); E=0,0.0,0.0,67.944,16.985999999999997,0.0,0.0,0.0,0.0,0.0,0.0,59.451,25.479000000000006,0.0,0.0,0.0,0.0,0.0,0.0,76.43700000000001,8.492999999999999,0.0,0.0,0.0,0.0,2026,low,0.0,0.0,56.5373094566049,24.230275481402106,0.0,0.0,0.0,0.0
1A4a,Comercial e institucional,93.769582615776,84.69,0.2,0.04,0.0,3.13 PJ; GLP + NG + lena,commercial,True,0.8,0.7,0.9,0.0,0.0,0.0,1A4a: S(all); F(LPG+other ~80%); E=0,0.0,0.0,67.944,16.985999999999997,0.0,0.0,0.0,0.0,0.0,0.0,59.451,25.479000000000006,0.0,0.0,0.0,0.0,0.0,0.0,76.43700000000001,8.492999999999999,0.0,0.0,0.0,0.0,2026,high,0.0,0.0,84.3926243541984,9.376958261577599,0.0,0.0,0.0,0.0
1Ab,Residencial,396.5221580105,354.74,23.24,2.65,0.0,11.62 PJ; GLP dominant; lena CH4/N2O incl but biogenic CO2 excluded,residential,False,0.95,0.9,0.98,0.0,0.0,0.0,1Ab: EXEMPT from S; F=~95% (LPG dominant); E=0,0.0,0.0,0.0,0.0,361.9975,0.0,0.0,19.052500000000016,0.0,0.0,0.0,0.0,342.945,0.0,0.0,38.10499999999999,0.0,0.0,0.0,0.0,373.42900000000003,0.0,0.0,7.621000000000007,2025,central,0.0,0.0,0.0,0.0,376.696050109975,0.0,0.0,19.826107900525017
1Ab,Residencial,373.48596721315624,354.74,23.24,2.65,0.0,11.62 PJ; GLP dominant; lena CH4/N2O incl but biogenic CO2 excluded,residential,False,0.95,0.9,0.98,0.0,0.0,0.0,1Ab: EXEMPT from S; F=~95% (LPG dominant); E=0,0.0,0.0,0.0,0.0,361.9975,0.0,0.0,19.052500000000016,0.0,0.0,0.0,0.0,342.945,0.0,0.0,38.10499999999999,0.0,0.0,0.0,0.0,373.42900000000003,0.0,0.0,7.621000000000007,2025,low,0.0,0.0,0.0,0.0,336.1373704918406,0.0,0.0,37.348596721315616
1Ab,Residencial,412.460774568,354.74,23.24,2.65,0.0,11.62 PJ; GLP dominant; lena CH4/N2O incl but biogenic CO2 excluded,residential,False,0.95,0.9,0.98,0.0,0.0,0.0,1Ab: EXEMPT from S; F=~95% (LPG dominant); E=0,0.0,0.0,0.0,0.0,361.9975,0.0,0.0,19.052500000000016,0.0,0.0,0.0,0.0,342.945,0.0,0.0,38.10499999999999,0.0,0.0,0.0,0.0,373.42900000000003,0.0,0.0,7.621000000000007,2025,high,0.0,0.0,0.0,0.0,404.21155907663996,0.0,0.0,8.249215491360006
1Ab,Residencial,400.4873795906051,354.74,23.24,2.65,0.0,11.62 PJ; GLP dominant; lena CH4/N2O incl but biogenic CO2 excluded,residential,False,0.95,0.9,0.98,0.0,0.0,0.0,1Ab: EXEMPT from S; F=~95% (LPG dominant); E=0,0.0,0.0,0.0,0.0,361.9975,0.0,0.0,19.052500000000016,0.0,0.0,0.0,0.0,342.945,0.0,0.0,38.10499999999999,0.0,0.0,0.0,0.0,373.42900000000003,0.0,0.0,7.621000000000007,2026,central,0.0,0.0,0.0,0.0,380.4630106110748,0.0,0.0,20.024368979530273
